id,created_on,operation,property_type,lat,lon,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,rooms,expenses,description,title,lat,lon,housenumber,street,state,city,bathrooms
106de528f8312b6d854bd08e0d812a36a68070c0,2017-08-25,rent,Departamento,-34.6023809,-58.363793,4000.0,190,160.0,4,,"Excelente esquina con vista al dique, balcón aterrazado, 3 suites, 2 cocherasConsultas al  o por whatsapp 1167855412",Terrazas del Yacht,-34.48681819795918,-58.49722046122449,364,Vicente Fidel López,Buenos Aires,Martínez,2
1cef2dfb6f0cef4bdcaa6b1c22bc13c37fa87baa,2017-08-24,rent,Departamento,-34.612301,-58.360727,4000.0,159,154.0,3,,"Corredor Responsable: IGNACIO FEIJOO - CUCICBA 6505Contacto: Marisa Lenti - MLS ID # 420971016-131Excelente departamento con vista privilegiada a Puerto Madero, piso 20  2 Habitaciones en suite, amplio living comedor de forma semicircular  Hall de entrada con toilette de recepción, dos suites la principal de amplia dimensión  con vestidor y baño con jacuzzi doble.  Segunda suite, con vestidor.  Cocina con vista panorámica,  anafes y horno Ariston, campana de acero inoxidable.  Lavadero separado.  Dependencia con baño de servicio que puede ser utilizada como escritorio o studio Pisos de madera en todo el departamento.  El departamento cuenta con calefacción central, aire frío calor regulable por termostatos individuales ubicados en cada ambiente. Cocheras cubierta  Expensas $ 15600  ABL $  5000 La torre es una de las más lujosas  de Puerto Madero .   Acceso por 2 ascensores de alta velocidad.   Baulera disponible.  AMENITIES  Piscina climatizada in/out sobre deck. Salón de Usos Múltiples. Gimnasio, sauna, sala de relax, vestuarios. Vestuario para el personal doméstico. Sala de choferes. Car wash. Laundry. Servicio de seguridad 24 hs. salón de Eventos Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento(4,15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y los gastos de gestoría de informes. Todas las propiedades que figuran en mi perfil se encuentran a cargo del profesional matriculado de la oficina, la intermediación y la conclusión de las operaciones serán llevadas exclusivamente por el Martillero Ignacio Fernando Feijóo CUCICBA 6505 T1 F242.    ",PISO 20 EN MULIERIS AMOBLADO VISTA PRIVILEGIADA,-34.50822040816327,-58.5188893877551,4246,Manuel Bassavilbaso,Buenos Aires,Martínez,2
3141aac9cca33b907d789f38de7c517c6ecb3009,2017-08-23,rent,Departamento,-34.6133887,-58.3613747,4000.0,168,168.0,3,,"3 ambientes. 1 Cochera con excelente ubicación en 1er SS + 1 Baulera.Palier Privado con 2 ascensores. Hall de recepción. Toilette y guardado de recepción.Living y comedor con vista a la ciudad y balcon. Ventanales de piso a techo con excelente vista. Dos dormitorios en suite, Master con vestidor. Cocina con muebles italianos bajo y sobre mesada, anafe y horno eléctricos. Amplio lavadero con entrada de servicio. Dependencia de servicio con baño. Pisos de madera, aberturas doble vidrio. Calefacción frío/calor por aire y loza radiante en los baños.  Expensas incluídasSin muebles",Excelente 3 ambientes en Alquiler - Mulieris,-34.742952722448976,-58.39496109795918,38,Maipú,Buenos Aires,Banfield,2
5edc94cdbb456ffbdf6f048a9c5fbbaaa8cf678b,2017-09-14,rent,Departamento,-34.6121094,-58.3625474,4000.0,182,177.0,3,,"Excelente departamento de gran categoría ubicado en el corazón de Puerto Madero con la mejor vista a la  ciudadEs una planta con dos suites y dependencia.Cuenta con un amplio living comedor; tiene bien repartido y definido cada sector. El ventanal es curvo y de piso a techo, acentuando la virtud de la vista. Tiene un mueble empotrado muy funcional.La cocina es separada, totalmente equipada con balcón. Detrás de la cocina se encuentra la dependencia de servicio, muy cómoda con balcón y excelente vista. También tiene lavadero y entrada de servicio.Ambos dormitorios son en suite con vestidor. Todos los pisos son de madera. El palier es privado con dos ascensores. También tiene ascensor de servicio.La climatización es individual, frío calor por aire, con regulación individual por ambiente mediante termostatoAmenities: Pileta externa.Pileta externa para niños Jacuzzi. Pileta interna Juegos para niños. Gym 2 Vestuarios, uno para hombres y otro para mujeres, cada uno con sauna. Sala de reuniones (entrepiso Torre II) / Business Center Salón de usos múltiples para 200 personas equipado con 2 cocinas. Oficina equipada con computadora (entrepiso Torre II). Sala de juego para niños (entrepiso Torre II). Sala de gym (entrepiso Torre II). Laundrys (1° subsuelo Torre I y Torre2) Lavadero de autos (2do subsuelo Torre II espacio concesionado) ",MULIERIS TORRE 1 RIO PISO ALTO,-34.76608213061225,-58.4035873,9484,Avenida Hipólito Yrigoyen,Buenos Aires,Lomas de Zamora,2
efba125ca4af2182a7b52db90c47c5b7bcaf95e9,2017-11-24,rent,Local,-34.4819920959,-58.4909105301,8000.0,195,195.0,2,,"Local en esquina a estrenar.Edificio a estrenar con zócalo comercial en la zona comercial más concurrida de Martinez. A metros de varias ofertas gastronómicas, servicios, y bancos, 3 locales a estrenar con frente sobre la Av. Libertador y Aristobulo del Valle.Local en esquina de 195 mts (140mts en PB y 55mts en EP), y más de 22mts de vidriera (9,1mts sobre Libertador y 13,2mts sobre A. del Valle). Dos baños en planta baja. Cochera descubierta para uso exclusivo del local. Preparado para recibir equipos de aire acondicionado y piso.Varios usos posibles, entre ellos gastronómico, bancario, servicios, etc.Posesión estimada para MEDIADOS DE 2018Posibilidad de unificar a 312mts o 457mtsConsultar por locales unificados.D'Aria  ::    ::   ",Local - Mart.-Libert./Rio,-34.3966341,-58.64768577972652,240,Avenida del Puerto,Buenos Aires,Nordelta,2
03de4c50fed62fe5095d2746ece4243e0f781a34,2017-09-21,rent,Departamento,-34.5906071,-58.3963518,3750.0,180,163.0,6,,"LEGALLey 5359 - CABA Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4,15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestaría de informes.Piso. Living. Comedor. 3 dormitorio(s). 2 baño(s) 1 toilette(s).Habitación de servicio. 1 cochera(s).Orientación Oeste. Antigüedad 5 años. ",Piso. Living. Comedor. 3 dormitorio(s). 2 baño(s) 1 toilette(s).Habitación de servicio. 1 cochera(s).Orientación Oeste. Antigüedad 5 años. ,-34.64636493469388,-58.565682516326525,373,Chacabuco,Buenos Aires,Ramos Mejía,2
ba51c1c155229ddfb7dba0eab81d73fd61226baa,2017-11-27,rent,Departamento,-34.6130072,-58.360158,15000.0,395,395.0,5,,"Super luminoso e impecable - Los más increibles amenities!! - Antigüedad: 2 años - Orientación: este - Superficie Total: 395 m2 - LIVING Y COMEDOR, TOILETTE, ESTAR, PLAYROOM, 4 SUITES, COMEDOR DIARIO, 1 DEPENDENCIA, 9 COCHERAS FIJAS. 3 BAULERAS, SEG. 24 HS, AMENITIES, LAUNDRY - Alquiler: U$15.000 paquete con 3 cocherasventa U$ 4.000.000Palier privado a 2 ascensores y puerta doble - Hall 3,4 x 2,6 - Living 15,5 x 5,8 - Comedor 6,1 x 4,6 con puerta doble a comedor diario - Toilette y walk-in closet - Estar 5,5 x 3,9 - Playroom 4,9 x 3,2 (posible 5to. Dormitorio), con puerta de servicio a palier privado de servicio - 1er. Dormitorio 7,1 x 4,2 (master suite con hidro, box de ducha y doble bacha - vestido 3,5 x 2,3) - 2do. Dormitorio 4 x 3 (suite) - 3er. Dormitorio 4 x 3 (suite) - 4to. Dormitorio 4 x 3,3 (suite con hidro, box de ducha y vestidor) - Cocina 4 x 3,4 - Comedor diario 6 x 3,8 con despensa 2,6 x 1,2 -Lavadero grande independiente - 1 Dependencia con buen baño - Doble circulación - Puerta de servicio a palier compartido y escalera - 9 COCHERAS FIJAS (alquila algunas a $2.000 cada una) - Cocheras de cortesía - 3 Bauleras - Nro. de pìsos:Deptos por piso: variable - Tipo de piso: parquet de roble - 6 Ascensores - Grupo electrógeno - Calefacciön: - Agua caliente: - Aire acond - Seguridad 24 hs / cámaras - Expensas: $26.000 aprox (a corroborar) - ABL: $8.000  aprox - AMENITIES: pileta cubierta y pileta descubierta con solarium, gran zona de spa con saunas y salas de relax y masajes, Salon de fiestas, Salas para niños, diversos tipos de gyms, bar y restaurant, microcine, peluquería - Laundry - Cerramientos dobles y de doble vidrio en toda la casa","CHATEAU MADERO -  Impactante semipiso, MUY ALTO con terminaciones de gran categoría! - Julieta Lanteri 1331 piso muy alto  ",-34.5881,-58.4118,3308,Santa Fe Av.,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,2
1f5b0deebca477aa00d4f7ec682d4288403d77f8,2017-11-18,rent,Departamento,-34.6122053,-58.3595032,15000.0,350,350.0,4,,"Super luminoso y soleado - Gran categoría - Antigüedad: 7 años - Orientación: noreste - Superficie Total: 350 m2 - LIVING / COMEDOR, TOILETTE, BALCÓN INCORPORADO CON CERRAMIENTO, 3 SUITES, GRAN BALCÓN EN MASTER SUITE, ESTAR, DEPENDENCIA, 4 COCHERAS FIJAS, SEG. 24HS., AMENITIESPalier Privado a 2 ascensores con puerta única de importantes medidasHall 4 x 2,2Living / comedor 21,5 x 8,4Balcón con cerramiento vidriado 2,6 x 1,8Toilette grande y placard de recepciónEstar 4 x 3,2 con placard1er. Dormitorio 12 x 4,5 (master suite con hidro, box de ducha, doble bacha y  compartimentado. Vestidor 4,4 x 3,30 con ventana y luz natural) a balcónBalcón 14 x 5 y 5,5 x 3 en L2do. Dormitorio 5 x 3,5 (suite con hidro)3er. Dormitorio 5 x 3,5 (suite con hidro)Cocina 8 x 4,5 con comedor diarioLavadero independienteDependencia 3,2 x 2,5 con buen bañoDoble circulaciónPuerta de servicio4 cocheras fijas cómodasCocheras de cortesía1 Baulera habitaciónNro de pisos: 46Deptos por piso: 1 Tipo de piso: entablonado de roble americano  en recepción, flotante en un dormitorio, alfombra en master suite4 Ascensores para el pisoServicios individuales:         Calefacción: losa radiante por caldera individual           Agua caliente: por termotanqueEquipo de Aire Acond. f/c central del pisoSeguridad 24 hs / portero visorExpensas: $17.500ABL: $42.000 anualAmenities: Pileta cubierta, pileta descubierta, jardín, solarium, espacio para chill out, juegos para niños, pileta de niños, salón de niños, cancha de tenis, gran salón de fiestas con entrada desde la calle, SUM chico, 2 bares, 2 gyms aeróbico y de musculación, saunas y duchas escocesas, mirador y bar en el piso Alarma de la planta. Cerramientos de vidrios dobles","TORRE EL FARO -  Impresionante vista al río, Tigre y puerto!!! - Azucena Villaflor 669 ALQUILER u$ 15000 MAS GASTOS",-34.5823,-58.4057,2602,"Diaz, Cnel. Av.",Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,2
5d5d8adcfbedbfe130e4d5bc184f0a4bec169b12,2017-11-24,rent,Local,-34.4819920959,-58.4909105301,15000.0,145,457.0,3,,"Edificio a estrenar con zócalo comercial en la zona comercial más concurrida de Martinez. A metros de varias ofertas gastronómicas, servicios, y bancos, 3 locales a estrenar con frente sobre la Av. Libertador y Aristobulo del Valle.Local de 457 mts (260mts en PB y 97mts en EP), y más de 34mts de vidriera (21mts de vidriera sobre Libertador y más de 13mts sobre A. del Valle). Seis baños en planta baja. 5 Cocheras descubiertas para uso exclusivo del local. Preparado para recibir equipos de aire acondicionado y piso.Varios usos posibles, entre ellos gastronómico, bancario, servicios, etc.Posesión estimada para MEDIADOS DE 2018Posibilidad de dividir en menor medida y de adaptar al local a ciertas necesidades puntuales.ConsultarD'Aria  ::    ::   ",Local - Mart.-Libert./Rio,-34.5823,-58.4057,2602,"Diaz, Cnel. Av.",Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,2
6cd0f0243d7f621cfa31f5903bda51c4f9c8e8ed,2017-11-03,rent,Departamento,-34.5946646814,-58.3954083042,1363.5,381,358.0,6,,"Este estupendo semipiso duplex en Barrio Norte consta de 3 confortables dormitorios, 2 baños completos con bañera, 1 de ellos en suite, un toilette, cocina y comedor diario, además de lavadero independiente, balcón terraza y terraza con parrilla. Esta magnífica unidad ubicada al frente cuenta con una muy buena luminosidad natural, pisos de parquet, aire acondicionado y puerta blindada. La calefacción y el agua caliente son individuales. La propiedad se encuentra ubicada en una zona edilicia de categoría, a tres cuadras de la intersección de las avenidas Santa Fe y Callao y a similar distancia de la zona universitaria por excelencia de la Ciudad Autónoma de Buenos Aires. Sin dudas una magnífica propiedad para un grupo familiar con variadas actividades.",Magnífico Semipiso en Duplex en Recoleta,-34.58931,-58.39503,2102,Avenida General Las Heras,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,2
4314d5e7f599bdbb5afefa7cb41274c0f28f694c,2017-11-11,rent,Departamento,-34.5889602,-58.3885906,1363.5,130,113.0,4,,"Muy lindo, todo luz y sol.Expensas noviembre 2017Cochera opcional en Quintana 360Cochera ABL $101 + AySA $169    LEGALLey 5359 - CABA Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4,15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes.Piso. Living/Comedor. 2 dormitorio(s). 2 baño(s).Habitación de servicio. Entre medianeras. Luminoso. Antigüedad 50 años. ",Piso. Living/Comedor. 2 dormitorio(s). 2 baño(s).Habitación de servicio. Entre medianeras. Luminoso. Antigüedad 50 años. ,-34.5895,-58.3969,1690,Azcuenaga,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,2
0dcc59461c864c1f36fea4232ff8531b1b6c9d4c,2017-10-02,rent,Departamento,-37.1081360521,-56.8598428798,1363.5,80,80.0,3,,"DISPONIBLE  1 QUINCENA DE ENERO Y 1 QUINCENA DE FEBRERO- TEMPORADA 2018Duplex moderno a cinco cuadras del centro. Cochera cubierta, patio con parrilla. Distribuido en dos plantas:Living con LCD, Cocina equipada con heladera con freezer, microondas y pequeños electrodomesticos, comedor, dos dormitorios con sommier y dos baños con ducha. Espacio para guardar vehículoWi fi, Teléfono, Alarma monitoreada, Aire acondicionado, Cable.Disponibilidad y preciosEstadía mínima: 15 díasCantidad de pasajeros: 41ª Quincena de Enero (1 ene. 2018 a 15 ene. 2018)Quincena: $ 23.5001ª Quincena de Febrero (1 feb. 2018 a 15 feb. 2018)Quincena: $ 20.000",Lenguado 888 - Excelente Duplex,-34.5821,-58.4068,3206,Cabello,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,2
ffed86a6702b7dcde9b110ff98b6cfe16e7dae09,2017-11-07,rent,Departamento,-34.533133,-58.468526,1363.5,92,92.0,3,,"Corredor Responsable: Ramiro Cappelloni - C.M.C.P.S.I 5634Contacto: Gabriela Gel - MLS ID # 181155-328Oport - SON 92 MTS Espectacular vista- Pura luz!!-Muy comodo. Un lujo. Increible departamento mejor que a estrenar de 2 dormitorios. 1 dormitorio en suite con vestidor, además 1 baño completo. Segundo dormitorio super amplio. Gran living comedor. Gran cocina completa con generosos muebles de guardado,  anafe y horno electrico INDESIT. Lavadero independiente. 3 equipos LG frío/calor y además loza radiante eléctrica individual en cada ambiente.  Interiores de Placard de maxima categoria. Cerramientos de doble vidrio DVH.   PISO 10  CON 1 COCHERA INCLUIDA EN EL PRECIO, PURA LUZ!! TODOS LOS AMBIENTES TIENEN MEDIDAS GENEROSAS.   PREMIUM LIBERTADOR inmejorable calidad de construcción.  Amenities de primer nivel: PILETA, SPA, PARRILLA, SUM, JUEGOS DE NIÑOS, AREA PARQUIZADA, SALA DE JUEGOS, SEGURIDAD 24 HS!",Espect Planta con Increible Vista ycoch en Premium,-34.5734,-58.4185,3540,Del Libertador Av.,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,2
616ea4933139b6975d4db64531c757cc19ef7c0f,2017-10-16,rent,Departamento,-37.1095139,-56.8635435,2727.0,60,40.0,2,,"Alquilo depto para jovenes , para 6  totalmente equipado El depto esta disponible para jovenes , tiene una habitacion con cama matrimonial con placard, y un led de 32""en el living comedor hay un sofa cama como carrito , y otro que tiene dos colchones nuevos , en el living comedor hay otro led de 32 , la cocina esta equipada con todo lo necesario para 6 personas , posee gas natural , parrillas cable y wifiDisponibilidad y preciosEstadía mínima: 15 díasCantidad de pasajeros: 61 ene. 2018 a 15 ene. 2018Quincena: $ 43.00016 ene. 2018 a 31 ene. 2018Quincena: $ 47.000",aquilo depto para jovenes MEDUSAS Y VALLE FERTIL,-34.6108,-58.3618,1130,"Paine, Aime",Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,2
d7f617ead8e1a4a25eb45bfa3b11ea436c7acc81,2017-09-20,rent,Departamento,-34.5165477071,-58.4750029545,2727.0,120,,4,8000.0,"Torre Horizons, excelente departamento de 4 ambientes con lindisima vista, 2 baños y toilette,  full amenities,  SEGURIDAD 24 HS, cortinas blackouts, lavavajillas, lavarropas, Disponible Noviembre 2017, 13% incremento  semestral","Excelente vista !  Piso alto, full amenities, seguridad 24 hs, 3 dorm, 2 bños y toil ! Impecable",-34.4814151122449,-58.487607781632654,1333,Sarmiento,Buenos Aires,Martínez,2
32740882b7a4428e6e1d9b3d4f7c18ae62e51dc0,2017-11-17,rent,Departamento,-34.5600127,-58.4529604,1300.0,70,64.0,3,,"Alquiler Temporario de 3 AMBIENTES de Belgrano, Capital Federal Ubicado en plena zona de Belgrano, a cinco cuadras de Av. Cabildo donde pasa la línea de subte D, a  cinco de Av. Libertador y a cuatro de la estación de tren.Moderno y luminoso tres ambientes. Living comedor con sofá grande, mesa con cuatro sillas plasma 32 pulgadas, escritorio para uso de notebook. Balcón terraza.Dormitorio principal cuenta con una cama matrimonial y amplio placard, el segundo dormitorio cuenta con un sofá cama de una plaza, un puff. Los muebles y la decoración moderna. Baño completo y cocina totalmente equipada.Condiciones de ingreso de Alquiler Temporario:Contratos de 6 meses: 1 mes de alquiler, 1 de depósito y 1 de gastos administrativos.Contratos de 5, 4 y 3 meses: 1 mes de alquiler, 1 de depósito (que se devuelve, cuando se finaliza el contrato, al inquilino) y 20% de gastos administrativos.Contratos de 1 y 2 meses: 1 mes de alquiler, 1 de depósito (que se devuelve, cuando se finaliza el contrato, al inquilino) y 25% de gastos administrativos.El valor mensual es paquete e incluye los 7 servicios: expensas, cable, Internet, teléfono, luz, gas, agua y ABL. La luz y el gas siempre con tope de consumo $250 bimestral. El excedente lo paga el inquilino. Nota importante: en los alquileres de 3 o 4 integrantes, la limpieza cada 15 días es obligatoria para el inquilino y queda a su cargo.Las medidas son aproximadas, según los datos proporcionados por el propietario. Consultar por disponibilidad.- Según lo estipulado por el nuevo Código Civil, los contratos serán por 3 meses con renovación -Móvil: Lunes a viernes de 9 hasta 20 hs y sábados de 10 hasta 16 hs+54 9 11  Martillero responsable Horacio A. Rameri Matricula CUCICBA N° 6049",O'Higgins 2100,-45.861084142857145,-67.47946484285714,374,San Martín,Chubut,Municipio de Comodoro Rivadavia,2
817ad228e103450b3d28a9aaa54de59f694ce6db,2017-11-16,rent,Departamento,-34.571371,-58.4321203,1300.0,55,40.0,1,,Gran ambiente divididoEquipado totalmenteCon optimo balcón y muy buena vistaPiletaGymLaundryVigilancia 24 hs.,AMPLIO AMBIENTE DIVIDIDO EQUIPADO PILETA/GYM/SOLARIUM ,-45.797539,-67.424854,489,Enrique Santos Discepolo,Chubut,Municipio de Comodoro Rivadavia,2
3ed0d73a2eaf6779851f60f8b1223f2eb7a22b4a,2017-09-20,rent,Departamento,-34.4617359,-58.9524557,1300.0,90,90.0,2,,"Alquiler dormi Totalmente Amoblado!Cocina integrada, living, comedor, toilette, dormitorio en Suite con vestidor, Lavadero, Terraza con parrilla, Palier (Semi privado).2 cocheras cubiertas subterráneas.Descripción Terrazas al Golf se encuentra dentro del barrio cerrado Pilará, a la altura de km 56 de la Panamericana ramal Pilar. Es un complejo de 4 edificios de categoría con 12 unidades cada uno que estarán ubicados en el corazón del Golf de Pilará. La unidades oscilan entre los 81 a 140 m2. Es un desarrollo impulsado por GNP (Guggenheim Nicklaus Partners) y Enrique Ruete Aguirre. Son 4 edificios con jardines propios con Planta Baja y unidades en primer y segundo piso que convivirán con el entorno natural de Pilará. 48 unidades de 2 a 4 ambientes con livings apaisados, amplias terrazas y parrillas en cada una de ellas, con un excelente diseño y terminaciones. Cocheras subterráneas con acceso directo a las unidades por ascensores y un gran Parque Central y Pileta. ""Terrazas al Golf"" es un emprendimiento pensado para quienes buscan vivir o simplemente disfrutar los fines de semana, con una combinación de belleza natural y deportes que Pilará ofrece.FERNANDO BERRAZCMCPSIMatricula 4882Celular - Whats app15-",F.Berraz- Alquiler dormi Terrazas al Golf - Barrio Pilará,-32.94489249183673,-60.64209122040817,737,Corrientes,Santa Fe,Rosario,2
654abd9a73d5175bcc335193fc17128c6a653611,2017-10-26,rent,Departamento,-34.4978781,-58.6386584,1300.0,190,130.0,4,,"Amplio departamento de 4 ambientes, en el exclusivo Barrio Los Robles. Cuenta con living comedor grande, toilette, con balcon y vista abierta al jardin central.Son tres habitaciones, una en suite con hidromasaje, y dos habitaciones mas, las cuales compartes un baño completo. La cocina es amplia, con toilette y tiene balcon con parrilla. ",Departamento en alquiler,-31.3852676,-64.1865182,899,Calderón de La Barca,Córdoba,Córdoba,2
e6954c408baec60bda3c196505ce31d3fc511194,2017-10-19,rent,Departamento,-34.5758922,-58.4212498,2600.0,100,90.0,3,,"Hermoso departamento de dos ambientes en una de las zonas mas lindas de palermo, cerca de los lagos y de todos los accesos. Se alquila amoblado con muy buen gusto y categoría. Consta de living comedor en L (que se podría hacer un segundo dormitorio) al frente con balcón corrido, toilette de recepción con ducha, amplia cocina separada con espacio para lavaropas y gran dormitorio en suite con escritorio. Incluye dos cocheras y una baulera, edificio con vigilancia. Digno de ver! FGK Propiedades  "," Oro 2800 - Palermo - Amoblado, Precio Paquete y 2 Cocheras!",-38.94710650869565,-68.05607321304348,731,Santa Fe,Neuquén,Neuquén,2
3d45c72debe512139dcb62cd8051d42df5d58026,2017-10-26,rent,Departamento,-34.6177194,-58.3620561,2600.0,80,80.0,3,,"Excelente 3 dormitorios amoblado de 80 metros, baño, toilette, balcón, piscina, gym, jardín, laundry, su, vigilancia 24hs, sala de juegos, solárium.Alquiler paquete (todo incluido) USD 2.600ALQUILER NO MAYOR A 12 MESESConsultas al  o por whatsapp 1167855412",3 Ambientes amoblado en Puerto Madero,-31.2536002,-61.4866645,442,Santa Fe,Santa Fe,Rafaela,2
1edca4907c86671f0d4a24aa80b9169e44c1011b,2017-11-01,rent,Departamento,-34.5994284059,-58.3640067742,2600.0,135,135.0,3,,"Exclusivo departamento en Forum Puerto Madero, 3 AmbientesUBICACION:                      Forum Puerto Madero se encuentra sobre la calle Juana Manso, en el dique 4 de Puerto Madero. Su ubicación estratégica brinda un rápido y fácil acceso al Centro de Buenos Aires. Próximo al edificio, está la terminal fluvial de Buquebus, el Museo Fortabat, el Yatch Club Puerto Madero y la Reserva Ecológica. PROPIEDAD:                      El departamento consta de tres ambientes. Al ingresar, encontramos un amplio living-comedor con toilette de recepción. Cocina semi-integrada. En los extremos se encuentran los dormitorios, ambos en suite y con vestidor. Esta unidad se destaca por ser una de las pocas con los dormitorios separados. Cabe destacar que el departamento es muy luminoso. Se alquila con cochera.                      La propiedad se destaca por sus terminaciones, pisos de madera en estar y pasillos, baños con revestimiento de piso y pared en cerámica europea Venis, aire acondicionado individual F/C multisplit en dormitorios y calefacción por piso radiante eléctrico en dormitorios y baños.AMENITIES:                    Forum Puerto Madero cuenta con amenities de lujo, tales como una pileta climatizada, solarium, laundry, SUM, microcine, entre otros.Zampone PropiedadesC.U.C.I.C.B.A. 4673 - C.S.I. 5793 / ","Juana Manso 100, Departamento en Alquiler en Puerto Madero",-34.5515,-58.4524,1512,"Ugarte, Manuel",Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,2
a562f9f695411c84da155ca5765d6d9c76e3d1d7,2017-06-20,rent,Departamento,-34.5820305,-58.4320205,2600.0,80,76.0,3,,TORRE MIRABILIA con la mejor vista y orientación!! PRECIOSO DEPARTAMENTO PISO ALTO- PALIER SEMIPRIVADO. Living comedor con salida a balcón con vista al río. EL DORMITORIO PRINCIPAL EN SUITE CON VESTIDOR PASANTE. 2° BAÑO COMPLETO AMENITIES: PISO RADIANTE COCHERA FIJA Y CUBIERTA PILETA DESCUBIERTA Y PILETA CUBIERTA SEMIOLIMPICA QUINCHO CON PARRILLA EQUIPADO SUM CANCHA DE TENNIS RESTOBAR DENTRO DEL COMPLEJO JUEGOS PARA NIÑOS DE EXTERIOR E INTERIOR CANCHA DE FOOTBALL 5 GYM GABINETES PARA MASAJES MICROCINE SERVICIO DE LAVADO DE AUTOS ESTACIONAMIENTO DE CORTESÍA,Torre Mirabilia - El Mejor 3 Ambientes con Cochera - Vista al Rio! - Palermo,-34.5417,-58.4633,8000,Del Libertador Av.,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,2
7195baa07784541c18873ca86decabeab4aa01af,2017-07-19,rent,Departamento,-34.5729639,-58.4225199,5200.0,215,189.0,4,8000.0,"MODERNO EDIFICIO DE 8 PISOS, 2 DEPARTAMENTOS POR PISO2 ASCENSORES (PRINCIPAL Y OTRO DE SERVICIO)PALIER PRIVADOTOILETTE DE RECEPCION LIVING COMEDOR 10 X 5, CON PISO DE PARQUET, CON SALIDA A BALCON CORRIDO CON DECK DE MADERASUITE PRINCIPAL 5 X 5, CON PISO DE MADERA, CON VESTIDOR + PLACARD, CON VISTA A LA CALLE, BAÑO COMPLETO CON BOX DE DUCHA2º DORMITORIO EN SUITE 3.05 X 3.80, CON PISO DE MADERA, CON AMPLIO PLACARD, CON VISTA A LATERAL MUY LUMINOSO, BAÑO COMPLETO 3º DORMITORIO EN SUITE 3.05 X 3.80, CON PISO DE MADERA, CON AMPLIO PLACARD, CON VISTA ABIERTA, BAÑO COMPLETOCOCINA 7 X 2.80COMEDOR DIARIO 4 X 4DEPENDENCIA DE SERVICIO LAVADEROBAULERACOCHERAS FIJAS (2)AMENITIES EN 9º PISO: PISCINA, SOLARIUM, PARRILLA, SUM CON BAÑO Y KITCHINETTEAMUEBLADO Y EQUIPADOVALOR ALQUILER EXPRESADO EN DOLARES  PAQUETEEl locatario deberá contratar un seguro a su cargo contra incendio, daños por aguas y responsabilidad civil frente a terceros cuyo beneficiario será el locador.",Alquiler departamento  4 ambientes,-34.5979,-58.3756,872,Florida,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,2
324846cbb03dcb89a20158848249687e55e3e658,2017-07-19,rent,Departamento,-34.6037137392,-58.3815808896,1750.0,80,74.0,4,900.0,"MUY LINDO DEPARTAMENTOEXCELENTE ZONA PREFERENCIAL.SUPERFICIE CUBIERTA: 74M²SUPERFICIE SEMICUBIERTA: 6M²Muy lindo departamento al contrafrente, con excelente pulmón de manzana.está totalmente equipado para 4 personas, con internet por banda ancha y wi-fi , TV por cable (Cablevisión).- Habitación principal con colchón de resortes queen y somnier, con TV.- 2 cuartos secundarios independientes con camas de 1 y 1 y 1/2 plazas (una de ellas con colchón de resortes).- Aire acondicionado, ventiladores de techo y tiro balanceado en todos los ambientes.- Baño completo y toilette.- Lavadero con lavarropas, secarropas y tender.- Cocina completa con microondas con grill, heladera con freezer, cafetera, tostadora y juguera.** Las medidas y superficies expuestas surgen de la información suministrada por el propietario, la empresa no se responsabiliza por la exactitud de las mismas**BELLAGAMBA Vicente López  Casa Central",Departamento en Recoleta,-34.5713,-58.4233,3898,Del Libertador Av.,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,2
